Evaluate score: [1.619351680462177, 0.7740384340286255]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
6257, 15, ON, 5457, 15, ON
6129, 15, OFF, 6942, 15, OFF
5207, 16, ON, 5384, 16, ON
6367, 0, OFF, 6429, 16, OFF
5313, 3, ON, 5388, 16, ON
6154, 0, OFF, 6369, 16, OFF
5710, 17, ON, 5552, 16, ON
6581, 0, OFF, 6645, 16, OFF
5028, 17, ON, 5591, 16, ON
6640, 0, OFF, 6708, 16, OFF
4659, 13, ON, 5367, 17, ON
6443, 19, OFF, 6377, 17, OFF
4903, 16, ON, 5425, 17, ON
6310, 0, OFF, 6415, 17, OFF
5088, 17, ON, 5581, 17, ON
6532, 19, OFF, 6626, 17, OFF
4898, 16, ON, 5424, 17, ON
6437, 18, OFF, 6431, 17, OFF
5607, 0, ON, 5495, 18, ON
7528, 18, OFF, 6519, 18, OFF
5674, 18, ON, 5468, 18, ON
6280, 18, OFF, 6377, 18, OFF
5767, 18, ON, 5474, 18, ON
6473, 18, OFF, 6431, 18, OFF
5818, 18, ON, 5665, 18, ON
6143, 18, OFF, 6663, 18, OFF
3953, 18, ON, 5609, 19, ON
7033, 19, OFF, 6545, 19, OFF
244, 18, ON, 5628, 19, ON
7272, 17, OFF, 6531, 19, OFF
5842, 19, ON, 5517, 19, ON
6760, 19, OFF, 6527, 19, OFF
4900, 17, ON, 5664, 19, ON
6907, 19, OFF, 6740, 19, OFF
3728, 18, ON, 5602, 2, ON
6538, 6, OFF, 6600, 2, OFF
4825, 0, ON, 5416, 2, ON
6340, 7, OFF, 6395, 2, OFF
6443, 15, ON, 5513, 2, ON
6519, 0, OFF, 6466, 2, OFF
5858, 15, ON, 5490, 2, ON
6404, 7, OFF, 6440, 2, OFF
4944, 20, ON, 5446, 20, ON
6177, 0, OFF, 6399, 20, OFF
5405, 20, ON, 5517, 20, ON
6092, 22, OFF, 6409, 20, OFF
5301, 20, ON, 5490, 20, ON
6799, 22, OFF, 6473, 20, OFF
5347, 22, ON, 5417, 20, ON
6439, 22, OFF, 6280, 20, OFF
5328, 17, ON, 5528, 21, ON
6522, 15, OFF, 6550, 21, OFF
5273, 16, ON, 5404, 21, ON
5973, 8, OFF, 6376, 21, OFF
5347, 16, ON, 5459, 21, ON
6358, 15, OFF, 6426, 21, OFF
5061, 16, ON, 5433, 21, ON
6635, 15, OFF, 6659, 21, OFF
4770, 0, ON, 5400, 22, ON
6696, 22, OFF, 6353, 22, OFF
5565, 0, ON, 5401, 22, ON
7186, 22, OFF, 6290, 22, OFF
5966, 22, ON, 5519, 22, ON
6913, 22, OFF, 6511, 22, OFF
5008, 17, ON, 5445, 22, ON
6274, 22, OFF, 6334, 22, OFF
4943, 23, ON, 5564, 23, ON
6234, 23, OFF, 6451, 23, OFF
5064, 23, ON, 5453, 23, ON
6523, 23, OFF, 6361, 23, OFF
5594, 23, ON, 5524, 23, ON
6786, 23, OFF, 6409, 23, OFF
5991, 23, ON, 5546, 23, ON
6377, 23, OFF, 6553, 23, OFF
5669, 1, ON, 5441, 24, ON
6432, 23, OFF, 6384, 24, OFF
5737, 24, ON, 5631, 24, ON
6195, 0, OFF, 6601, 24, OFF
5674, 1, ON, 5474, 24, ON
6132, 14, OFF, 6504, 24, OFF
5677, 24, ON, 5552, 24, ON
5965, 14, OFF, 7026, 24, OFF
5428, 25, ON, 5521, 25, ON
6578, 0, OFF, 6433, 25, OFF
5111, 19, ON, 5479, 25, ON
6810, 0, OFF, 6539, 25, OFF
5530, 16, ON, 5398, 25, ON
6766, 19, OFF, 6347, 25, OFF
6032, 17, ON, 5479, 25, ON
6579, 18, OFF, 6452, 25, OFF
5014, 3, ON, 5412, 3, ON
6238, 6, OFF, 6334, 3, OFF
5399, 25, ON, 5536, 3, ON
6392, 8, OFF, 6800, 3, OFF
4983, 8, ON, 5403, 3, ON
6321, 6, OFF, 6246, 3, OFF
4577, 18, ON, 5625, 3, ON
6636, 8, OFF, 6550, 3, OFF
5392, 4, ON, 5382, 4, ON
6362, 4, OFF, 6358, 4, OFF
5346, 4, ON, 5475, 4, ON
6572, 4, OFF, 6516, 4, OFF
5342, 4, ON, 5427, 4, ON
6616, 7, OFF, 6478, 4, OFF
5488, 4, ON, 5489, 4, ON
6708, 10, OFF, 6562, 4, OFF
4845, 5, ON, 5553, 5, ON
6274, 5, OFF, 6583, 5, OFF
5340, 20, ON, 5422, 5, ON
6186, 5, OFF, 6452, 5, OFF
5297, 5, ON, 5539, 5, ON
6362, 5, OFF, 6581, 5, OFF
5027, 5, ON, 5658, 5, ON
6225, 5, OFF, 6683, 5, OFF
3831, 18, ON, 5601, 6, ON
6516, 8, OFF, 6475, 6, OFF
5584, 0, ON, 5529, 6, ON
6501, 6, OFF, 6502, 6, OFF
5587, 6, ON, 5486, 6, ON
6264, 6, OFF, 6305, 6, OFF
5661, 6, ON, 5508, 6, ON
6635, 6, OFF, 6702, 6, OFF
5582, 7, ON, 5376, 7, ON
6325, 7, OFF, 6311, 7, OFF
5350, 7, ON, 5484, 7, ON
6564, 7, OFF, 6411, 7, OFF
5554, 7, ON, 5555, 7, ON
6710, 7, OFF, 6744, 7, OFF
5452, 7, ON, 5452, 7, ON
6627, 7, OFF, 6433, 7, OFF
5364, 18, ON, 5566, 8, ON
6525, 8, OFF, 6544, 8, OFF
5332, 8, ON, 5498, 8, ON
6336, 6, OFF, 6352, 8, OFF
4807, 18, ON, 5643, 8, ON
6501, 8, OFF, 6548, 8, OFF
5295, 18, ON, 5557, 8, ON
6590, 8, OFF, 6508, 8, OFF
5747, 13, ON, 5539, 9, ON
6350, 9, OFF, 6542, 9, OFF
3597, 12, ON, 5453, 9, ON
6728, 9, OFF, 6348, 9, OFF
4748, 0, ON, 5446, 9, ON
6764, 9, OFF, 6475, 9, OFF
2607, 18, ON, 5654, 9, ON
6566, 9, OFF, 6642, 9, OFF
Accuracy: 35.58, Detection Accuracy: 61.54, Classification Accuracy: 54.33, Event Type Accuracy: 100.00
