Evaluate score: [1.063476406610929, 0.7644230723381042]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5901, 18, ON, 5474, 18, ON
6620, 18, OFF, 6431, 18, OFF
5962, 18, ON, 5665, 18, ON
6494, 18, OFF, 6663, 18, OFF
4407, 18, ON, 5609, 19, ON
7222, 19, OFF, 6545, 19, OFF
909, 5, ON, 5628, 19, ON
7522, 17, OFF, 6531, 19, OFF
5921, 19, ON, 5517, 19, ON
7136, 19, OFF, 6527, 19, OFF
5146, 17, ON, 5664, 19, ON
7151, 19, OFF, 6740, 19, OFF
4354, 18, ON, 5602, 2, ON
6700, 0, OFF, 6600, 2, OFF
5688, 0, ON, 5416, 2, ON
6516, 7, OFF, 6395, 2, OFF
6370, 15, ON, 5513, 2, ON
6723, 0, OFF, 6466, 2, OFF
5969, 15, ON, 5490, 2, ON
6570, 7, OFF, 6440, 2, OFF
4874, 20, ON, 5446, 20, ON
6268, 22, OFF, 6399, 20, OFF
5505, 20, ON, 5517, 20, ON
6200, 22, OFF, 6409, 20, OFF
5307, 20, ON, 5490, 20, ON
6858, 22, OFF, 6473, 20, OFF
5363, 22, ON, 5417, 20, ON
6552, 22, OFF, 6280, 20, OFF
5464, 17, ON, 5528, 21, ON
6551, 15, OFF, 6550, 21, OFF
5283, 16, ON, 5404, 21, ON
6074, 0, OFF, 6376, 21, OFF
5468, 16, ON, 5459, 21, ON
6362, 0, OFF, 6426, 21, OFF
5137, 16, ON, 5433, 21, ON
6713, 17, OFF, 6659, 21, OFF
4708, 0, ON, 5400, 22, ON
6894, 22, OFF, 6353, 22, OFF
5569, 22, ON, 5401, 22, ON
7377, 22, OFF, 6290, 22, OFF
5915, 22, ON, 5519, 22, ON
6904, 22, OFF, 6511, 22, OFF
5018, 17, ON, 5445, 22, ON
6533, 22, OFF, 6334, 22, OFF
5241, 23, ON, 5564, 23, ON
6402, 23, OFF, 6451, 23, OFF
5314, 23, ON, 5453, 23, ON
6901, 23, OFF, 6361, 23, OFF
5667, 23, ON, 5524, 23, ON
6886, 23, OFF, 6409, 23, OFF
6061, 23, ON, 5546, 23, ON
6469, 23, OFF, 6553, 23, OFF
5789, 1, ON, 5441, 24, ON
6416, 23, OFF, 6384, 24, OFF
5897, 1, ON, 5631, 24, ON
6416, 0, OFF, 6601, 24, OFF
5741, 1, ON, 5474, 24, ON
6400, 14, OFF, 6504, 24, OFF
5761, 23, ON, 5552, 24, ON
6078, 14, OFF, 7026, 24, OFF
5664, 25, ON, 5521, 25, ON
6732, 0, OFF, 6433, 25, OFF
5065, 19, ON, 5479, 25, ON
7024, 0, OFF, 6539, 25, OFF
5745, 16, ON, 5398, 25, ON
6863, 19, OFF, 6347, 25, OFF
5992, 17, ON, 5479, 25, ON
6713, 18, OFF, 6452, 25, OFF
5184, 3, ON, 5412, 3, ON
6403, 6, OFF, 6334, 3, OFF
5662, 25, ON, 5536, 3, ON
6616, 8, OFF, 6800, 3, OFF
5049, 3, ON, 5403, 3, ON
6503, 6, OFF, 6246, 3, OFF
4784, 5, ON, 5625, 3, ON
6822, 8, OFF, 6550, 3, OFF
5535, 4, ON, 5382, 4, ON
6588, 4, OFF, 6358, 4, OFF
5503, 4, ON, 5475, 4, ON
6844, 4, OFF, 6516, 4, OFF
5526, 4, ON, 5427, 4, ON
6858, 7, OFF, 6478, 4, OFF
5726, 4, ON, 5489, 4, ON
6949, 10, OFF, 6562, 4, OFF
5429, 5, ON, 5553, 5, ON
6400, 5, OFF, 6583, 5, OFF
5824, 3, ON, 5422, 5, ON
6339, 5, OFF, 6452, 5, OFF
5516, 5, ON, 5539, 5, ON
6473, 5, OFF, 6581, 5, OFF
5274, 5, ON, 5658, 5, ON
6382, 5, OFF, 6683, 5, OFF
4099, 18, ON, 5601, 6, ON
6745, 8, OFF, 6475, 6, OFF
5692, 0, ON, 5529, 6, ON
6662, 6, OFF, 6502, 6, OFF
5551, 6, ON, 5486, 6, ON
6382, 6, OFF, 6305, 6, OFF
5688, 6, ON, 5508, 6, ON
6798, 6, OFF, 6702, 6, OFF
5726, 7, ON, 5376, 7, ON
6549, 7, OFF, 6311, 7, OFF
5570, 7, ON, 5484, 7, ON
6814, 7, OFF, 6411, 7, OFF
5746, 7, ON, 5555, 7, ON
6900, 7, OFF, 6744, 7, OFF
5631, 7, ON, 5452, 7, ON
6868, 7, OFF, 6433, 7, OFF
5532, 18, ON, 5566, 8, ON
6684, 8, OFF, 6544, 8, OFF
5416, 8, ON, 5498, 8, ON
6484, 6, OFF, 6352, 8, OFF
5069, 18, ON, 5643, 8, ON
6661, 8, OFF, 6548, 8, OFF
5440, 18, ON, 5557, 8, ON
6705, 8, OFF, 6508, 8, OFF
6403, 13, ON, 5539, 9, ON
6634, 6, OFF, 6542, 9, OFF
4158, 12, ON, 5453, 9, ON
6935, 9, OFF, 6348, 9, OFF
5345, 0, ON, 5446, 9, ON
7108, 9, OFF, 6475, 9, OFF
3081, 18, ON, 5654, 9, ON
6909, 9, OFF, 6642, 9, OFF
Accuracy: 35.10, Detection Accuracy: 57.21, Classification Accuracy: 53.85, Event Type Accuracy: 100.00
