Evaluate score: [0.6865056065412668, 0.807692289352417]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
6583, 7, OFF, 6433, 7, OFF
5191, 5, ON, 5566, 8, ON
6236, 0, OFF, 6544, 8, OFF
4999, 6, ON, 5498, 8, ON
6238, 6, OFF, 6352, 8, OFF
5225, 0, ON, 5643, 8, ON
6200, 0, OFF, 6548, 8, OFF
5196, 0, ON, 5557, 8, ON
6218, 6, OFF, 6508, 8, OFF
6362, 17, ON, 5539, 9, ON
6731, 9, OFF, 6542, 9, OFF
2546, 12, ON, 5453, 9, ON
6592, 9, OFF, 6348, 9, OFF
3469, 0, ON, 5446, 9, ON
6791, 9, OFF, 6475, 9, OFF
3870, 5, ON, 5654, 9, ON
6521, 9, OFF, 6642, 9, OFF
Accuracy: 22.60, Detection Accuracy: 48.08, Classification Accuracy: 52.40, Event Type Accuracy: 100.00
