Evaluate score: [0.43471959004035365, 0.8221153616905212]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5154, 17, ON, 5602, 15, ON
6532, 15, OFF, 6583, 15, OFF
6296, 15, ON, 5444, 15, ON
6459, 15, OFF, 6511, 15, OFF
5808, 15, ON, 5551, 15, ON
6557, 15, OFF, 6573, 15, OFF
5356, 15, ON, 5457, 15, ON
6457, 15, OFF, 6942, 15, OFF
5244, 16, ON, 5384, 16, ON
6389, 16, OFF, 6429, 16, OFF
5630, 16, ON, 5388, 16, ON
6453, 16, OFF, 6369, 16, OFF
6003, 17, ON, 5552, 16, ON
6870, 16, OFF, 6645, 16, OFF
5317, 16, ON, 5591, 16, ON
6680, 16, OFF, 6708, 16, OFF
5370, 17, ON, 5367, 17, ON
6487, 25, OFF, 6377, 17, OFF
5383, 16, ON, 5425, 17, ON
6485, 7, OFF, 6415, 17, OFF
5041, 17, ON, 5581, 17, ON
6569, 0, OFF, 6626, 17, OFF
5561, 16, ON, 5424, 17, ON
6405, 25, OFF, 6431, 17, OFF
5638, 18, ON, 5495, 18, ON
6558, 18, OFF, 6519, 18, OFF
5461, 18, ON, 5468, 18, ON
6436, 18, OFF, 6377, 18, OFF
5508, 18, ON, 5474, 18, ON
6453, 18, OFF, 6431, 18, OFF
5634, 18, ON, 5665, 18, ON
6861, 18, OFF, 6663, 18, OFF
4869, 17, ON, 5609, 19, ON
7240, 19, OFF, 6545, 19, OFF
4543, 17, ON, 5628, 19, ON
7042, 19, OFF, 6531, 19, OFF
5151, 23, ON, 5517, 19, ON
6572, 19, OFF, 6527, 19, OFF
4938, 17, ON, 5664, 19, ON
7146, 19, OFF, 6740, 19, OFF
5591, 5, ON, 5602, 2, ON
6673, 2, OFF, 6600, 2, OFF
5704, 2, ON, 5416, 2, ON
6699, 2, OFF, 6395, 2, OFF
5828, 2, ON, 5513, 2, ON
6615, 2, OFF, 6466, 2, OFF
5940, 2, ON, 5490, 2, ON
6762, 2, OFF, 6440, 2, OFF
5882, 0, ON, 5446, 20, ON
6586, 0, OFF, 6399, 20, OFF
5518, 22, ON, 5517, 20, ON
6606, 12, OFF, 6409, 20, OFF
5703, 22, ON, 5490, 20, ON
6703, 0, OFF, 6473, 20, OFF
5658, 0, ON, 5417, 20, ON
6445, 0, OFF, 6280, 20, OFF
5679, 17, ON, 5528, 21, ON
6606, 21, OFF, 6550, 21, OFF
5741, 16, ON, 5404, 21, ON
6177, 21, OFF, 6376, 21, OFF
5525, 17, ON, 5459, 21, ON
6335, 21, OFF, 6426, 21, OFF
5602, 16, ON, 5433, 21, ON
6715, 21, OFF, 6659, 21, OFF
5632, 22, ON, 5400, 22, ON
6384, 22, OFF, 6353, 22, OFF
5882, 22, ON, 5401, 22, ON
6171, 22, OFF, 6290, 22, OFF
5059, 22, ON, 5519, 22, ON
6933, 22, OFF, 6511, 22, OFF
5780, 22, ON, 5445, 22, ON
6716, 22, OFF, 6334, 22, OFF
5223, 23, ON, 5564, 23, ON
6504, 0, OFF, 6451, 23, OFF
5613, 23, ON, 5453, 23, ON
6456, 0, OFF, 6361, 23, OFF
5813, 23, ON, 5524, 23, ON
6811, 17, OFF, 6409, 23, OFF
5473, 23, ON, 5546, 23, ON
6921, 24, OFF, 6553, 23, OFF
5611, 24, ON, 5441, 24, ON
6406, 24, OFF, 6384, 24, OFF
5592, 24, ON, 5631, 24, ON
6562, 24, OFF, 6601, 24, OFF
5674, 24, ON, 5474, 24, ON
6509, 24, OFF, 6504, 24, OFF
5543, 24, ON, 5552, 24, ON
5963, 24, OFF, 7026, 24, OFF
5603, 25, ON, 5521, 25, ON
6622, 25, OFF, 6433, 25, OFF
5644, 0, ON, 5479, 25, ON
6632, 25, OFF, 6539, 25, OFF
5299, 25, ON, 5398, 25, ON
6511, 25, OFF, 6347, 25, OFF
5166, 25, ON, 5479, 25, ON
6371, 25, OFF, 6452, 25, OFF
5628, 3, ON, 5412, 3, ON
6425, 3, OFF, 6334, 3, OFF
5619, 12, ON, 5536, 3, ON
6531, 3, OFF, 6800, 3, OFF
5641, 3, ON, 5403, 3, ON
6322, 3, OFF, 6246, 3, OFF
5745, 5, ON, 5625, 3, ON
6617, 3, OFF, 6550, 3, OFF
5601, 4, ON, 5382, 4, ON
6543, 0, OFF, 6358, 4, OFF
5722, 4, ON, 5475, 4, ON
6672, 12, OFF, 6516, 4, OFF
5755, 4, ON, 5427, 4, ON
6647, 0, OFF, 6478, 4, OFF
5612, 4, ON, 5489, 4, ON
6806, 0, OFF, 6562, 4, OFF
5832, 5, ON, 5553, 5, ON
6315, 5, OFF, 6583, 5, OFF
5754, 12, ON, 5422, 5, ON
6320, 5, OFF, 6452, 5, OFF
5883, 15, ON, 5539, 5, ON
6353, 5, OFF, 6581, 5, OFF
6017, 5, ON, 5658, 5, ON
6366, 5, OFF, 6683, 5, OFF
5883, 12, ON, 5601, 6, ON
6348, 12, OFF, 6475, 6, OFF
5659, 12, ON, 5529, 6, ON
6334, 24, OFF, 6502, 6, OFF
5507, 12, ON, 5486, 6, ON
6278, 0, OFF, 6305, 6, OFF
5481, 18, ON, 5508, 6, ON
6560, 12, OFF, 6702, 6, OFF
5688, 7, ON, 5376, 7, ON
6436, 7, OFF, 6311, 7, OFF
5593, 7, ON, 5484, 7, ON
6574, 7, OFF, 6411, 7, OFF
5809, 7, ON, 5555, 7, ON
7235, 7, OFF, 6744, 7, OFF
5590, 7, ON, 5452, 7, ON
6585, 7, OFF, 6433, 7, OFF
5782, 0, ON, 5566, 8, ON
6372, 0, OFF, 6544, 8, OFF
5454, 0, ON, 5498, 8, ON
6297, 0, OFF, 6352, 8, OFF
5896, 5, ON, 5643, 8, ON
6458, 1, OFF, 6548, 8, OFF
5720, 18, ON, 5557, 8, ON
6345, 1, OFF, 6508, 8, OFF
5559, 9, ON, 5539, 9, ON
6830, 9, OFF, 6542, 9, OFF
4950, 12, ON, 5453, 9, ON
6311, 9, OFF, 6348, 9, OFF
6381, 12, ON, 5446, 9, ON
6675, 9, OFF, 6475, 9, OFF
6223, 9, ON, 5654, 9, ON
7092, 9, OFF, 6642, 9, OFF
Accuracy: 49.04, Detection Accuracy: 71.63, Classification Accuracy: 70.19, Event Type Accuracy: 100.00
