Evaluate score: [0.47339978355627793, 0.7932692170143127]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5917, 0, OFF, 6352, 8, OFF
5676, 18, ON, 5643, 8, ON
6131, 1, OFF, 6548, 8, OFF
5390, 18, ON, 5557, 8, ON
5988, 0, OFF, 6508, 8, OFF
4674, 23, ON, 5539, 9, ON
5324, 9, OFF, 6542, 9, OFF
4555, 12, ON, 5453, 9, ON
5023, 9, OFF, 6348, 9, OFF
5268, 9, ON, 5446, 9, ON
5350, 9, OFF, 6475, 9, OFF
5677, 9, ON, 5654, 9, ON
5638, 9, OFF, 6642, 9, OFF
Accuracy: 26.44, Detection Accuracy: 44.23, Classification Accuracy: 67.79, Event Type Accuracy: 100.00
