Evaluate score: [0.9341305173360385, 0.8509615659713745]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5797, 22, OFF, 6290, 22, OFF
5233, 22, ON, 5519, 22, ON
6111, 22, OFF, 6511, 22, OFF
4304, 22, ON, 5445, 22, ON
5683, 22, OFF, 6334, 22, OFF
5201, 23, ON, 5564, 23, ON
6816, 24, OFF, 6451, 23, OFF
5000, 23, ON, 5453, 23, ON
6339, 5, OFF, 6361, 23, OFF
5286, 23, ON, 5524, 23, ON
5931, 0, OFF, 6409, 23, OFF
5211, 23, ON, 5546, 23, ON
7368, 24, OFF, 6553, 23, OFF
4690, 23, ON, 5441, 24, ON
6336, 24, OFF, 6384, 24, OFF
5949, 15, ON, 5631, 24, ON
6234, 24, OFF, 6601, 24, OFF
4760, 23, ON, 5474, 24, ON
6578, 24, OFF, 6504, 24, OFF
5283, 23, ON, 5552, 24, ON
6658, 24, OFF, 7026, 24, OFF
5538, 19, ON, 5521, 25, ON
6499, 0, OFF, 6433, 25, OFF
5312, 19, ON, 5479, 25, ON
6622, 17, OFF, 6539, 25, OFF
5210, 7, ON, 5398, 25, ON
6439, 19, OFF, 6347, 25, OFF
6157, 16, ON, 5479, 25, ON
5997, 0, OFF, 6452, 25, OFF
5345, 3, ON, 5412, 3, ON
6205, 6, OFF, 6334, 3, OFF
5152, 6, ON, 5536, 3, ON
6619, 3, OFF, 6800, 3, OFF
4621, 3, ON, 5403, 3, ON
6223, 6, OFF, 6246, 3, OFF
5498, 18, ON, 5625, 3, ON
6497, 12, OFF, 6550, 3, OFF
5220, 0, ON, 5382, 4, ON
6279, 0, OFF, 6358, 4, OFF
5381, 0, ON, 5475, 4, ON
6453, 0, OFF, 6516, 4, OFF
5212, 0, ON, 5427, 4, ON
6700, 12, OFF, 6478, 4, OFF
5342, 18, ON, 5489, 4, ON
6513, 12, OFF, 6562, 4, OFF
5324, 17, ON, 5553, 5, ON
6146, 8, OFF, 6583, 5, OFF
4490, 0, ON, 5422, 5, ON
6142, 8, OFF, 6452, 5, OFF
4756, 0, ON, 5539, 5, ON
6233, 8, OFF, 6581, 5, OFF
6283, 18, ON, 5658, 5, ON
6146, 0, OFF, 6683, 5, OFF
4589, 18, ON, 5601, 6, ON
6309, 6, OFF, 6475, 6, OFF
4684, 6, ON, 5529, 6, ON
6317, 6, OFF, 6502, 6, OFF
5516, 6, ON, 5486, 6, ON
6270, 12, OFF, 6305, 6, OFF
5404, 6, ON, 5508, 6, ON
6450, 6, OFF, 6702, 6, OFF
5319, 0, ON, 5376, 7, ON
6277, 0, OFF, 6311, 7, OFF
5306, 0, ON, 5484, 7, ON
6322, 0, OFF, 6411, 7, OFF
5414, 0, ON, 5555, 7, ON
6539, 0, OFF, 6744, 7, OFF
5387, 0, ON, 5452, 7, ON
6324, 2, OFF, 6433, 7, OFF
4769, 0, ON, 5566, 8, ON
6329, 8, OFF, 6544, 8, OFF
5429, 8, ON, 5498, 8, ON
6260, 6, OFF, 6352, 8, OFF
5593, 8, ON, 5643, 8, ON
6290, 8, OFF, 6548, 8, OFF
5192, 8, ON, 5557, 8, ON
6299, 8, OFF, 6508, 8, OFF
4810, 9, ON, 5539, 9, ON
6548, 6, OFF, 6542, 9, OFF
4429, 23, ON, 5453, 9, ON
6663, 9, OFF, 6348, 9, OFF
4527, 9, ON, 5446, 9, ON
6245, 9, OFF, 6475, 9, OFF
7017, 18, ON, 5654, 9, ON
6690, 9, OFF, 6642, 9, OFF
Accuracy: 17.31, Detection Accuracy: 51.92, Classification Accuracy: 35.10, Event Type Accuracy: 100.00
