Evaluate score: [0.5396168736311105, 0.9086538553237915]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
7380, 6, OFF, 6475, 6, OFF
5545, 6, ON, 5529, 6, ON
7362, 6, OFF, 6502, 6, OFF
5806, 3, ON, 5486, 6, ON
6908, 6, OFF, 6305, 6, OFF
5774, 6, ON, 5508, 6, ON
7586, 3, OFF, 6702, 6, OFF
5486, 0, ON, 5376, 7, ON
6922, 4, OFF, 6311, 7, OFF
5476, 0, ON, 5484, 7, ON
7138, 4, OFF, 6411, 7, OFF
5587, 0, ON, 5555, 7, ON
7455, 4, OFF, 6744, 7, OFF
5496, 0, ON, 5452, 7, ON
7070, 4, OFF, 6433, 7, OFF
5521, 8, ON, 5566, 8, ON
7022, 8, OFF, 6544, 8, OFF
5705, 8, ON, 5498, 8, ON
6861, 1, OFF, 6352, 8, OFF
5640, 8, ON, 5643, 8, ON
7044, 1, OFF, 6548, 8, OFF
5754, 8, ON, 5557, 8, ON
6993, 8, OFF, 6508, 8, OFF
5974, 0, ON, 5539, 9, ON
7625, 3, OFF, 6542, 9, OFF
6496, 0, ON, 5453, 9, ON
7335, 3, OFF, 6348, 9, OFF
5753, 0, ON, 5446, 9, ON
7493, 0, OFF, 6475, 9, OFF
6168, 0, ON, 5654, 9, ON
7284, 0, OFF, 6642, 9, OFF
Accuracy: 32.21, Detection Accuracy: 48.08, Classification Accuracy: 56.25, Event Type Accuracy: 100.00
