Evaluate score: [0.5799236160058242, 0.8605769276618958]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
6285, 6, OFF, 6440, 2, OFF
5300, 20, ON, 5446, 20, ON
6020, 20, OFF, 6399, 20, OFF
5225, 20, ON, 5517, 20, ON
6155, 20, OFF, 6409, 20, OFF
5323, 20, ON, 5490, 20, ON
6079, 20, OFF, 6473, 20, OFF
5604, 20, ON, 5417, 20, ON
5916, 20, OFF, 6280, 20, OFF
5405, 21, ON, 5528, 21, ON
6445, 0, OFF, 6550, 21, OFF
5166, 16, ON, 5404, 21, ON
6316, 0, OFF, 6376, 21, OFF
5307, 21, ON, 5459, 21, ON
6337, 15, OFF, 6426, 21, OFF
5413, 16, ON, 5433, 21, ON
6438, 0, OFF, 6659, 21, OFF
5369, 18, ON, 5400, 22, ON
6277, 22, OFF, 6353, 22, OFF
5245, 18, ON, 5401, 22, ON
6189, 22, OFF, 6290, 22, OFF
5296, 0, ON, 5519, 22, ON
6361, 22, OFF, 6511, 22, OFF
5397, 8, ON, 5445, 22, ON
6249, 22, OFF, 6334, 22, OFF
5284, 23, ON, 5564, 23, ON
6444, 23, OFF, 6451, 23, OFF
5153, 23, ON, 5453, 23, ON
6345, 23, OFF, 6361, 23, OFF
5463, 23, ON, 5524, 23, ON
6251, 23, OFF, 6409, 23, OFF
5321, 23, ON, 5546, 23, ON
6011, 23, OFF, 6553, 23, OFF
5151, 23, ON, 5441, 24, ON
5908, 24, OFF, 6384, 24, OFF
5357, 23, ON, 5631, 24, ON
6291, 24, OFF, 6601, 24, OFF
5183, 23, ON, 5474, 24, ON
5903, 24, OFF, 6504, 24, OFF
5332, 23, ON, 5552, 24, ON
4895, 24, OFF, 7026, 24, OFF
5159, 0, ON, 5521, 25, ON
6391, 25, OFF, 6433, 25, OFF
4905, 25, ON, 5479, 25, ON
6459, 25, OFF, 6539, 25, OFF
5386, 25, ON, 5398, 25, ON
6618, 25, OFF, 6347, 25, OFF
5290, 25, ON, 5479, 25, ON
6576, 25, OFF, 6452, 25, OFF
5213, 3, ON, 5412, 3, ON
6385, 6, OFF, 6334, 3, OFF
5296, 6, ON, 5536, 3, ON
6706, 6, OFF, 6800, 3, OFF
5553, 3, ON, 5403, 3, ON
6131, 6, OFF, 6246, 3, OFF
5221, 6, ON, 5625, 3, ON
6694, 6, OFF, 6550, 3, OFF
5397, 4, ON, 5382, 4, ON
6256, 4, OFF, 6358, 4, OFF
5271, 4, ON, 5475, 4, ON
6431, 4, OFF, 6516, 4, OFF
5250, 4, ON, 5427, 4, ON
6313, 4, OFF, 6478, 4, OFF
5448, 4, ON, 5489, 4, ON
6514, 4, OFF, 6562, 4, OFF
5428, 5, ON, 5553, 5, ON
5932, 5, OFF, 6583, 5, OFF
5096, 3, ON, 5422, 5, ON
5909, 5, OFF, 6452, 5, OFF
5481, 5, ON, 5539, 5, ON
5930, 5, OFF, 6581, 5, OFF
5709, 5, ON, 5658, 5, ON
5936, 5, OFF, 6683, 5, OFF
5646, 6, ON, 5601, 6, ON
6387, 6, OFF, 6475, 6, OFF
5305, 6, ON, 5529, 6, ON
6381, 6, OFF, 6502, 6, OFF
5306, 6, ON, 5486, 6, ON
6100, 6, OFF, 6305, 6, OFF
5172, 8, ON, 5508, 6, ON
6559, 6, OFF, 6702, 6, OFF
5411, 18, ON, 5376, 7, ON
6165, 6, OFF, 6311, 7, OFF
5420, 0, ON, 5484, 7, ON
6317, 6, OFF, 6411, 7, OFF
5551, 18, ON, 5555, 7, ON
6579, 18, OFF, 6744, 7, OFF
5421, 18, ON, 5452, 7, ON
6277, 6, OFF, 6433, 7, OFF
5180, 8, ON, 5566, 8, ON
6220, 8, OFF, 6544, 8, OFF
5234, 8, ON, 5498, 8, ON
6097, 8, OFF, 6352, 8, OFF
5245, 8, ON, 5643, 8, ON
6311, 8, OFF, 6548, 8, OFF
5147, 8, ON, 5557, 8, ON
6209, 8, OFF, 6508, 8, OFF
5628, 0, ON, 5539, 9, ON
7099, 0, OFF, 6542, 9, OFF
6042, 23, ON, 5453, 9, ON
6436, 0, OFF, 6348, 9, OFF
5430, 0, ON, 5446, 9, ON
6880, 0, OFF, 6475, 9, OFF
6055, 24, ON, 5654, 9, ON
6684, 0, OFF, 6642, 9, OFF
Accuracy: 32.21, Detection Accuracy: 66.35, Classification Accuracy: 53.37, Event Type Accuracy: 100.00
