Evaluate score: [0.3144103429781703, 0.0005734052392654121, 1.303789872508787e-06, 0.34862181544303894, 0.0, 1.0, 0.9038461446762085]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5611, 13, ON, 5535, 13, ON
6387, 13, OFF, 6939, 13, OFF
5301, 14, ON, 5539, 14, ON
6182, 14, OFF, 6516, 14, OFF
5366, 14, ON, 5572, 14, ON
6190, 14, OFF, 6379, 14, OFF
5440, 14, ON, 5412, 14, ON
6285, 14, OFF, 6615, 14, OFF
4968, 14, ON, 5534, 14, ON
6231, 14, OFF, 6595, 14, OFF
4694, 15, ON, 5602, 15, ON
6274, 15, OFF, 6583, 15, OFF
5365, 15, ON, 5444, 15, ON
6237, 15, OFF, 6511, 15, OFF
5407, 15, ON, 5551, 15, ON
6321, 15, OFF, 6573, 15, OFF
5078, 15, ON, 5457, 15, ON
6284, 15, OFF, 6942, 15, OFF
5359, 16, ON, 5384, 16, ON
6242, 16, OFF, 6429, 16, OFF
5280, 16, ON, 5388, 16, ON
6212, 16, OFF, 6369, 16, OFF
5649, 16, ON, 5552, 16, ON
6117, 16, OFF, 6645, 16, OFF
5638, 16, ON, 5591, 16, ON
6169, 16, OFF, 6708, 16, OFF
4964, 17, ON, 5367, 17, ON
6243, 17, OFF, 6377, 17, OFF
5394, 17, ON, 5425, 17, ON
6202, 17, OFF, 6415, 17, OFF
5394, 16, ON, 5581, 17, ON
6230, 17, OFF, 6626, 17, OFF
5505, 17, ON, 5424, 17, ON
6335, 17, OFF, 6431, 17, OFF
5643, 18, ON, 5495, 18, ON
6502, 18, OFF, 6519, 18, OFF
5668, 18, ON, 5468, 18, ON
6262, 18, OFF, 6377, 18, OFF
5669, 18, ON, 5474, 18, ON
6077, 18, OFF, 6431, 18, OFF
5645, 18, ON, 5665, 18, ON
6098, 18, OFF, 6663, 18, OFF
4895, 19, ON, 5609, 19, ON
6033, 19, OFF, 6545, 19, OFF
5001, 19, ON, 5628, 19, ON
5848, 19, OFF, 6531, 19, OFF
5096, 19, ON, 5517, 19, ON
6209, 19, OFF, 6527, 19, OFF
5267, 17, ON, 5664, 19, ON
6257, 19, OFF, 6740, 19, OFF
5023, 2, ON, 5602, 2, ON
6233, 2, OFF, 6600, 2, OFF
4976, 2, ON, 5416, 2, ON
6201, 2, OFF, 6395, 2, OFF
5183, 2, ON, 5513, 2, ON
6197, 2, OFF, 6466, 2, OFF
5612, 2, ON, 5490, 2, ON
6171, 2, OFF, 6440, 2, OFF
5115, 20, ON, 5446, 20, ON
6097, 20, OFF, 6399, 20, OFF
5597, 20, ON, 5517, 20, ON
6138, 20, OFF, 6409, 20, OFF
5119, 20, ON, 5490, 20, ON
6220, 20, OFF, 6473, 20, OFF
5308, 20, ON, 5417, 20, ON
6067, 20, OFF, 6280, 20, OFF
5456, 16, ON, 5528, 21, ON
6275, 21, OFF, 6550, 21, OFF
5440, 16, ON, 5404, 21, ON
6331, 16, OFF, 6376, 21, OFF
5522, 21, ON, 5459, 21, ON
6305, 21, OFF, 6426, 21, OFF
5588, 16, ON, 5433, 21, ON
6153, 21, OFF, 6659, 21, OFF
4918, 22, ON, 5400, 22, ON
6600, 22, OFF, 6353, 22, OFF
4651, 22, ON, 5401, 22, ON
6366, 22, OFF, 6290, 22, OFF
5902, 22, ON, 5519, 22, ON
6646, 22, OFF, 6511, 22, OFF
5338, 22, ON, 5445, 22, ON
6538, 22, OFF, 6334, 22, OFF
5182, 23, ON, 5564, 23, ON
6614, 23, OFF, 6451, 23, OFF
5080, 23, ON, 5453, 23, ON
6338, 23, OFF, 6361, 23, OFF
5196, 23, ON, 5524, 23, ON
6128, 23, OFF, 6409, 23, OFF
5216, 23, ON, 5546, 23, ON
5967, 23, OFF, 6553, 23, OFF
5443, 24, ON, 5441, 24, ON
6151, 24, OFF, 6384, 24, OFF
5278, 24, ON, 5631, 24, ON
6391, 24, OFF, 6601, 24, OFF
5472, 24, ON, 5474, 24, ON
6414, 24, OFF, 6504, 24, OFF
5528, 24, ON, 5552, 24, ON
6328, 24, OFF, 7026, 24, OFF
5319, 25, ON, 5521, 25, ON
6364, 25, OFF, 6433, 25, OFF
5345, 25, ON, 5479, 25, ON
6237, 25, OFF, 6539, 25, OFF
5576, 25, ON, 5398, 25, ON
6169, 25, OFF, 6347, 25, OFF
5599, 17, ON, 5479, 25, ON
6512, 25, OFF, 6452, 25, OFF
5327, 3, ON, 5412, 3, ON
6237, 6, OFF, 6334, 3, OFF
5425, 6, ON, 5536, 3, ON
6297, 6, OFF, 6800, 3, OFF
5444, 6, ON, 5403, 3, ON
6203, 3, OFF, 6246, 3, OFF
5606, 6, ON, 5625, 3, ON
6300, 3, OFF, 6550, 3, OFF
5276, 4, ON, 5382, 4, ON
6173, 4, OFF, 6358, 4, OFF
5184, 4, ON, 5475, 4, ON
6268, 4, OFF, 6516, 4, OFF
5199, 4, ON, 5427, 4, ON
6221, 4, OFF, 6478, 4, OFF
5282, 4, ON, 5489, 4, ON
6160, 4, OFF, 6562, 4, OFF
5192, 5, ON, 5553, 5, ON
5982, 5, OFF, 6583, 5, OFF
5448, 5, ON, 5422, 5, ON
5993, 5, OFF, 6452, 5, OFF
5540, 5, ON, 5539, 5, ON
5989, 5, OFF, 6581, 5, OFF
5663, 5, ON, 5658, 5, ON
5975, 5, OFF, 6683, 5, OFF
5507, 6, ON, 5601, 6, ON
6254, 6, OFF, 6475, 6, OFF
5541, 6, ON, 5529, 6, ON
6326, 6, OFF, 6502, 6, OFF
5656, 6, ON, 5486, 6, ON
6289, 6, OFF, 6305, 6, OFF
5722, 6, ON, 5508, 6, ON
6274, 6, OFF, 6702, 6, OFF
5419, 7, ON, 5376, 7, ON
6225, 7, OFF, 6311, 7, OFF
5435, 7, ON, 5484, 7, ON
6222, 7, OFF, 6411, 7, OFF
5410, 7, ON, 5555, 7, ON
6219, 7, OFF, 6744, 7, OFF
5442, 7, ON, 5452, 7, ON
6239, 7, OFF, 6433, 7, OFF
5468, 8, ON, 5566, 8, ON
6135, 8, OFF, 6544, 8, OFF
5547, 8, ON, 5498, 8, ON
6138, 8, OFF, 6352, 8, OFF
5708, 8, ON, 5643, 8, ON
6198, 8, OFF, 6548, 8, OFF
5778, 8, ON, 5557, 8, ON
6155, 8, OFF, 6508, 8, OFF
5198, 9, ON, 5539, 9, ON
6343, 9, OFF, 6542, 9, OFF
5215, 12, ON, 5453, 9, ON
6208, 9, OFF, 6348, 9, OFF
5191, 12, ON, 5446, 9, ON
6444, 9, OFF, 6475, 9, OFF
5334, 2, ON, 5654, 9, ON
6433, 9, OFF, 6642, 9, OFF
Accuracy: 55.29, Detection Accuracy: 62.98, Classification Accuracy: 90.38, Event Type Accuracy: 100.00
