Evaluate score: [0.46195409905451995, 0.00040267646545544267, 5.305775516717404e-07, 0.5733994841575623, 0.0, 1.0, 0.8942307829856873]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
6363, 15, OFF, 6573, 15, OFF
5196, 15, ON, 5457, 15, ON
6381, 15, OFF, 6942, 15, OFF
5403, 16, ON, 5384, 16, ON
6312, 16, OFF, 6429, 16, OFF
5349, 16, ON, 5388, 16, ON
6243, 16, OFF, 6369, 16, OFF
5700, 16, ON, 5552, 16, ON
6240, 21, OFF, 6645, 16, OFF
5649, 16, ON, 5591, 16, ON
6287, 21, OFF, 6708, 16, OFF
5091, 17, ON, 5367, 17, ON
6381, 17, OFF, 6377, 17, OFF
5427, 16, ON, 5425, 17, ON
6330, 17, OFF, 6415, 17, OFF
5550, 16, ON, 5581, 17, ON
6320, 17, OFF, 6626, 17, OFF
5492, 17, ON, 5424, 17, ON
6418, 17, OFF, 6431, 17, OFF
5639, 18, ON, 5495, 18, ON
6602, 18, OFF, 6519, 18, OFF
5655, 0, ON, 5468, 18, ON
6090, 18, OFF, 6377, 18, OFF
5656, 0, ON, 5474, 18, ON
6140, 18, OFF, 6431, 18, OFF
5678, 18, ON, 5665, 18, ON
6052, 18, OFF, 6663, 18, OFF
5105, 19, ON, 5609, 19, ON
6238, 19, OFF, 6545, 19, OFF
5270, 19, ON, 5628, 19, ON
6254, 19, OFF, 6531, 19, OFF
5356, 19, ON, 5517, 19, ON
6417, 19, OFF, 6527, 19, OFF
5592, 17, ON, 5664, 19, ON
6330, 19, OFF, 6740, 19, OFF
5695, 2, ON, 5602, 2, ON
6277, 2, OFF, 6600, 2, OFF
5239, 2, ON, 5416, 2, ON
6258, 2, OFF, 6395, 2, OFF
5448, 2, ON, 5513, 2, ON
6242, 2, OFF, 6466, 2, OFF
5928, 2, ON, 5490, 2, ON
6216, 2, OFF, 6440, 2, OFF
5209, 20, ON, 5446, 20, ON
6115, 20, OFF, 6399, 20, OFF
5487, 20, ON, 5517, 20, ON
6112, 20, OFF, 6409, 20, OFF
5419, 20, ON, 5490, 20, ON
6304, 20, OFF, 6473, 20, OFF
5418, 20, ON, 5417, 20, ON
6109, 20, OFF, 6280, 20, OFF
5421, 16, ON, 5528, 21, ON
6371, 21, OFF, 6550, 21, OFF
5500, 16, ON, 5404, 21, ON
6318, 16, OFF, 6376, 21, OFF
5533, 21, ON, 5459, 21, ON
6434, 21, OFF, 6426, 21, OFF
5627, 16, ON, 5433, 21, ON
6329, 21, OFF, 6659, 21, OFF
4852, 22, ON, 5400, 22, ON
6484, 22, OFF, 6353, 22, OFF
4807, 22, ON, 5401, 22, ON
6375, 22, OFF, 6290, 22, OFF
6077, 22, ON, 5519, 22, ON
6647, 22, OFF, 6511, 22, OFF
5604, 22, ON, 5445, 22, ON
6243, 22, OFF, 6334, 22, OFF
5463, 23, ON, 5564, 23, ON
6693, 23, OFF, 6451, 23, OFF
5438, 23, ON, 5453, 23, ON
6312, 23, OFF, 6361, 23, OFF
5551, 23, ON, 5524, 23, ON
6409, 23, OFF, 6409, 23, OFF
5588, 23, ON, 5546, 23, ON
6271, 23, OFF, 6553, 23, OFF
5699, 24, ON, 5441, 24, ON
6337, 24, OFF, 6384, 24, OFF
5448, 24, ON, 5631, 24, ON
6330, 24, OFF, 6601, 24, OFF
5707, 24, ON, 5474, 24, ON
6507, 24, OFF, 6504, 24, OFF
5781, 24, ON, 5552, 24, ON
6431, 24, OFF, 7026, 24, OFF
5179, 25, ON, 5521, 25, ON
6416, 25, OFF, 6433, 25, OFF
5309, 25, ON, 5479, 25, ON
6350, 17, OFF, 6539, 25, OFF
5523, 25, ON, 5398, 25, ON
6464, 25, OFF, 6347, 25, OFF
5407, 25, ON, 5479, 25, ON
6523, 25, OFF, 6452, 25, OFF
5371, 3, ON, 5412, 3, ON
6227, 6, OFF, 6334, 3, OFF
5507, 6, ON, 5536, 3, ON
6319, 6, OFF, 6800, 3, OFF
5437, 6, ON, 5403, 3, ON
6147, 3, OFF, 6246, 3, OFF
5659, 6, ON, 5625, 3, ON
6287, 3, OFF, 6550, 3, OFF
5265, 4, ON, 5382, 4, ON
6254, 4, OFF, 6358, 4, OFF
5194, 4, ON, 5475, 4, ON
6348, 4, OFF, 6516, 4, OFF
5217, 4, ON, 5427, 4, ON
6331, 4, OFF, 6478, 4, OFF
5267, 4, ON, 5489, 4, ON
6286, 4, OFF, 6562, 4, OFF
5263, 5, ON, 5553, 5, ON
5954, 5, OFF, 6583, 5, OFF
5560, 5, ON, 5422, 5, ON
5972, 5, OFF, 6452, 5, OFF
5633, 5, ON, 5539, 5, ON
5974, 5, OFF, 6581, 5, OFF
5790, 5, ON, 5658, 5, ON
5956, 5, OFF, 6683, 5, OFF
5600, 6, ON, 5601, 6, ON
6212, 6, OFF, 6475, 6, OFF
5558, 6, ON, 5529, 6, ON
6297, 6, OFF, 6502, 6, OFF
5689, 6, ON, 5486, 6, ON
6250, 6, OFF, 6305, 6, OFF
5762, 6, ON, 5508, 6, ON
6240, 6, OFF, 6702, 6, OFF
5375, 7, ON, 5376, 7, ON
6291, 7, OFF, 6311, 7, OFF
5416, 7, ON, 5484, 7, ON
6290, 7, OFF, 6411, 7, OFF
5382, 7, ON, 5555, 7, ON
6289, 7, OFF, 6744, 7, OFF
5415, 7, ON, 5452, 7, ON
6297, 7, OFF, 6433, 7, OFF
5483, 8, ON, 5566, 8, ON
6139, 8, OFF, 6544, 8, OFF
5576, 8, ON, 5498, 8, ON
6135, 8, OFF, 6352, 8, OFF
5706, 8, ON, 5643, 8, ON
6208, 1, OFF, 6548, 8, OFF
5773, 8, ON, 5557, 8, ON
6154, 8, OFF, 6508, 8, OFF
5358, 12, ON, 5539, 9, ON
6594, 9, OFF, 6542, 9, OFF
5304, 12, ON, 5453, 9, ON
6344, 9, OFF, 6348, 9, OFF
5358, 12, ON, 5446, 9, ON
6561, 9, OFF, 6475, 9, OFF
5443, 2, ON, 5654, 9, ON
6530, 9, OFF, 6642, 9, OFF
Accuracy: 62.50, Detection Accuracy: 71.15, Classification Accuracy: 89.42, Event Type Accuracy: 100.00
