Evaluate score: [1.0235860347747803, 0.8653846383094788]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5016, 5, ON, 5602, 2, ON
6499, 0, OFF, 6600, 2, OFF
5363, 0, ON, 5416, 2, ON
6364, 0, OFF, 6395, 2, OFF
5869, 0, ON, 5513, 2, ON
6398, 0, OFF, 6466, 2, OFF
5427, 18, ON, 5490, 2, ON
6468, 0, OFF, 6440, 2, OFF
5638, 22, ON, 5446, 20, ON
6295, 20, OFF, 6399, 20, OFF
5697, 0, ON, 5517, 20, ON
6287, 20, OFF, 6409, 20, OFF
5641, 0, ON, 5490, 20, ON
6512, 20, OFF, 6473, 20, OFF
5522, 0, ON, 5417, 20, ON
6302, 20, OFF, 6280, 20, OFF
5708, 0, ON, 5528, 21, ON
6303, 0, OFF, 6550, 21, OFF
5436, 16, ON, 5404, 21, ON
6331, 16, OFF, 6376, 21, OFF
5377, 0, ON, 5459, 21, ON
6364, 16, OFF, 6426, 21, OFF
5595, 16, ON, 5433, 21, ON
6292, 0, OFF, 6659, 21, OFF
5438, 22, ON, 5400, 22, ON
6231, 0, OFF, 6353, 22, OFF
5279, 22, ON, 5401, 22, ON
6276, 20, OFF, 6290, 22, OFF
5879, 22, ON, 5519, 22, ON
6467, 20, OFF, 6511, 22, OFF
5476, 0, ON, 5445, 22, ON
6274, 20, OFF, 6334, 22, OFF
5677, 0, ON, 5564, 23, ON
6204, 0, OFF, 6451, 23, OFF
5496, 0, ON, 5453, 23, ON
6627, 24, OFF, 6361, 23, OFF
5422, 0, ON, 5524, 23, ON
6554, 0, OFF, 6409, 23, OFF
5483, 0, ON, 5546, 23, ON
6759, 24, OFF, 6553, 23, OFF
5510, 18, ON, 5441, 24, ON
6243, 24, OFF, 6384, 24, OFF
5447, 21, ON, 5631, 24, ON
6472, 24, OFF, 6601, 24, OFF
5517, 0, ON, 5474, 24, ON
6110, 24, OFF, 6504, 24, OFF
5574, 0, ON, 5552, 24, ON
6237, 24, OFF, 7026, 24, OFF
5649, 25, ON, 5521, 25, ON
6341, 25, OFF, 6433, 25, OFF
5622, 19, ON, 5479, 25, ON
6206, 25, OFF, 6539, 25, OFF
5164, 25, ON, 5398, 25, ON
6473, 16, OFF, 6347, 25, OFF
5416, 16, ON, 5479, 25, ON
6404, 25, OFF, 6452, 25, OFF
5618, 3, ON, 5412, 3, ON
6363, 3, OFF, 6334, 3, OFF
5720, 0, ON, 5536, 3, ON
6432, 0, OFF, 6800, 3, OFF
5517, 3, ON, 5403, 3, ON
6420, 0, OFF, 6246, 3, OFF
5465, 5, ON, 5625, 3, ON
6477, 3, OFF, 6550, 3, OFF
5423, 0, ON, 5382, 4, ON
6472, 0, OFF, 6358, 4, OFF
5632, 0, ON, 5475, 4, ON
6542, 0, OFF, 6516, 4, OFF
5458, 18, ON, 5427, 4, ON
6544, 0, OFF, 6478, 4, OFF
5569, 0, ON, 5489, 4, ON
6543, 10, OFF, 6562, 4, OFF
5732, 5, ON, 5553, 5, ON
6421, 5, OFF, 6583, 5, OFF
5559, 3, ON, 5422, 5, ON
6423, 5, OFF, 6452, 5, OFF
5622, 5, ON, 5539, 5, ON
6450, 5, OFF, 6581, 5, OFF
5444, 5, ON, 5658, 5, ON
6444, 5, OFF, 6683, 5, OFF
5393, 5, ON, 5601, 6, ON
6379, 8, OFF, 6475, 6, OFF
5680, 0, ON, 5529, 6, ON
6317, 0, OFF, 6502, 6, OFF
5639, 0, ON, 5486, 6, ON
6355, 0, OFF, 6305, 6, OFF
5612, 8, ON, 5508, 6, ON
6408, 0, OFF, 6702, 6, OFF
5501, 7, ON, 5376, 7, ON
6559, 7, OFF, 6311, 7, OFF
5547, 7, ON, 5484, 7, ON
6589, 7, OFF, 6411, 7, OFF
5646, 7, ON, 5555, 7, ON
6577, 7, OFF, 6744, 7, OFF
5438, 7, ON, 5452, 7, ON
6572, 7, OFF, 6433, 7, OFF
5618, 8, ON, 5566, 8, ON
6313, 8, OFF, 6544, 8, OFF
5659, 8, ON, 5498, 8, ON
6298, 1, OFF, 6352, 8, OFF
5430, 18, ON, 5643, 8, ON
6333, 8, OFF, 6548, 8, OFF
5573, 8, ON, 5557, 8, ON
6367, 8, OFF, 6508, 8, OFF
5756, 9, ON, 5539, 9, ON
6694, 25, OFF, 6542, 9, OFF
5727, 0, ON, 5453, 9, ON
6272, 3, OFF, 6348, 9, OFF
5547, 0, ON, 5446, 9, ON
6430, 3, OFF, 6475, 9, OFF
4924, 18, ON, 5654, 9, ON
6748, 0, OFF, 6642, 9, OFF
Accuracy: 27.40, Detection Accuracy: 85.10, Classification Accuracy: 34.13, Event Type Accuracy: 100.00
