Evaluate score: [2.0598108034867506, 0.0007242267020046711, 1.779134436219465e-05, 2.188318967819214, 0.0, 1.0, 0.7115384340286255]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5322, 13, ON, 5399, 13, ON
6260, 13, OFF, 6858, 13, OFF
5693, 11, ON, 5535, 13, ON
6282, 13, OFF, 6939, 13, OFF
5532, 14, ON, 5539, 14, ON
6051, 14, OFF, 6516, 14, OFF
5767, 14, ON, 5572, 14, ON
6280, 14, OFF, 6379, 14, OFF
5256, 14, ON, 5412, 14, ON
6205, 14, OFF, 6615, 14, OFF
5288, 14, ON, 5534, 14, ON
6473, 14, OFF, 6595, 14, OFF
5708, 15, ON, 5602, 15, ON
6280, 15, OFF, 6583, 15, OFF
5789, 15, ON, 5444, 15, ON
6279, 21, OFF, 6511, 15, OFF
6786, 15, ON, 5551, 15, ON
6280, 10, OFF, 6573, 15, OFF
5086, 15, ON, 5457, 15, ON
6220, 15, OFF, 6942, 15, OFF
5071, 13, ON, 5384, 16, ON
6456, 16, OFF, 6429, 16, OFF
5067, 13, ON, 5388, 16, ON
6420, 16, OFF, 6369, 16, OFF
5591, 17, ON, 5552, 16, ON
6329, 21, OFF, 6645, 16, OFF
5593, 17, ON, 5591, 16, ON
6697, 16, OFF, 6708, 16, OFF
5118, 25, ON, 5367, 17, ON
6503, 19, OFF, 6377, 17, OFF
4762, 16, ON, 5425, 17, ON
6420, 17, OFF, 6415, 17, OFF
5425, 17, ON, 5581, 17, ON
6496, 19, OFF, 6626, 17, OFF
4815, 17, ON, 5424, 17, ON
6565, 17, OFF, 6431, 17, OFF
5684, 0, ON, 5495, 18, ON
6531, 18, OFF, 6519, 18, OFF
5591, 0, ON, 5468, 18, ON
6953, 18, OFF, 6377, 18, OFF
5587, 0, ON, 5474, 18, ON
6715, 18, OFF, 6431, 18, OFF
5689, 0, ON, 5665, 18, ON
6899, 18, OFF, 6663, 18, OFF
4685, 17, ON, 5609, 19, ON
6575, 19, OFF, 6545, 19, OFF
4290, 17, ON, 5628, 19, ON
6387, 17, OFF, 6531, 19, OFF
5492, 19, ON, 5517, 19, ON
6129, 19, OFF, 6527, 19, OFF
5032, 17, ON, 5664, 19, ON
6115, 17, OFF, 6740, 19, OFF
4972, 2, ON, 5602, 2, ON
6286, 2, OFF, 6600, 2, OFF
5508, 2, ON, 5416, 2, ON
6257, 2, OFF, 6395, 2, OFF
5622, 2, ON, 5513, 2, ON
6289, 2, OFF, 6466, 2, OFF
5680, 14, ON, 5490, 2, ON
6251, 2, OFF, 6440, 2, OFF
5436, 20, ON, 5446, 20, ON
6387, 20, OFF, 6399, 20, OFF
5279, 20, ON, 5517, 20, ON
6369, 20, OFF, 6409, 20, OFF
5550, 20, ON, 5490, 20, ON
6230, 22, OFF, 6473, 20, OFF
5612, 20, ON, 5417, 20, ON
6426, 20, OFF, 6280, 20, OFF
5829, 17, ON, 5528, 21, ON
6375, 16, OFF, 6550, 21, OFF
5043, 13, ON, 5404, 21, ON
6387, 16, OFF, 6376, 21, OFF
5160, 16, ON, 5459, 21, ON
6368, 16, OFF, 6426, 21, OFF
5000, 16, ON, 5433, 21, ON
6212, 21, OFF, 6659, 21, OFF
5609, 22, ON, 5400, 22, ON
6394, 22, OFF, 6353, 22, OFF
4820, 22, ON, 5401, 22, ON
6190, 22, OFF, 6290, 22, OFF
4936, 22, ON, 5519, 22, ON
6557, 20, OFF, 6511, 22, OFF
5564, 20, ON, 5445, 22, ON
6238, 22, OFF, 6334, 22, OFF
5404, 23, ON, 5564, 23, ON
6532, 23, OFF, 6451, 23, OFF
5641, 23, ON, 5453, 23, ON
5942, 23, OFF, 6361, 23, OFF
5308, 23, ON, 5524, 23, ON
6815, 23, OFF, 6409, 23, OFF
5368, 23, ON, 5546, 23, ON
6530, 24, OFF, 6553, 23, OFF
5659, 23, ON, 5441, 24, ON
6269, 24, OFF, 6384, 24, OFF
5295, 24, ON, 5631, 24, ON
6384, 24, OFF, 6601, 24, OFF
5628, 23, ON, 5474, 24, ON
5973, 24, OFF, 6504, 24, OFF
5391, 23, ON, 5552, 24, ON
6058, 24, OFF, 7026, 24, OFF
5710, 25, ON, 5521, 25, ON
6588, 25, OFF, 6433, 25, OFF
5513, 19, ON, 5479, 25, ON
6187, 25, OFF, 6539, 25, OFF
4401, 25, ON, 5398, 25, ON
6621, 25, OFF, 6347, 25, OFF
5170, 17, ON, 5479, 25, ON
6724, 25, OFF, 6452, 25, OFF
5487, 3, ON, 5412, 3, ON
6282, 6, OFF, 6334, 3, OFF
5663, 6, ON, 5536, 3, ON
6134, 12, OFF, 6800, 3, OFF
5260, 3, ON, 5403, 3, ON
6255, 6, OFF, 6246, 3, OFF
5642, 5, ON, 5625, 3, ON
6263, 12, OFF, 6550, 3, OFF
5425, 4, ON, 5382, 4, ON
6322, 4, OFF, 6358, 4, OFF
5575, 4, ON, 5475, 4, ON
6282, 4, OFF, 6516, 4, OFF
5492, 4, ON, 5427, 4, ON
6333, 12, OFF, 6478, 4, OFF
5533, 4, ON, 5489, 4, ON
6258, 4, OFF, 6562, 4, OFF
5556, 5, ON, 5553, 5, ON
5943, 5, OFF, 6583, 5, OFF
5537, 3, ON, 5422, 5, ON
5940, 5, OFF, 6452, 5, OFF
5619, 5, ON, 5539, 5, ON
6001, 5, OFF, 6581, 5, OFF
5297, 18, ON, 5658, 5, ON
5991, 5, OFF, 6683, 5, OFF
5405, 18, ON, 5601, 6, ON
6332, 6, OFF, 6475, 6, OFF
5693, 6, ON, 5529, 6, ON
6286, 6, OFF, 6502, 6, OFF
5627, 6, ON, 5486, 6, ON
6213, 6, OFF, 6305, 6, OFF
5658, 6, ON, 5508, 6, ON
6258, 6, OFF, 6702, 6, OFF
5394, 7, ON, 5376, 7, ON
6288, 7, OFF, 6311, 7, OFF
5356, 7, ON, 5484, 7, ON
6349, 7, OFF, 6411, 7, OFF
5455, 7, ON, 5555, 7, ON
6312, 7, OFF, 6744, 7, OFF
5268, 7, ON, 5452, 7, ON
6346, 7, OFF, 6433, 7, OFF
5506, 18, ON, 5566, 8, ON
6187, 8, OFF, 6544, 8, OFF
5613, 8, ON, 5498, 8, ON
6201, 1, OFF, 6352, 8, OFF
5831, 18, ON, 5643, 8, ON
6200, 8, OFF, 6548, 8, OFF
5660, 0, ON, 5557, 8, ON
6204, 6, OFF, 6508, 8, OFF
5161, 9, ON, 5539, 9, ON
6197, 9, OFF, 6542, 9, OFF
6079, 12, ON, 5453, 9, ON
6190, 9, OFF, 6348, 9, OFF
5623, 9, ON, 5446, 9, ON
6262, 9, OFF, 6475, 9, OFF
4877, 18, ON, 5654, 9, ON
6550, 9, OFF, 6642, 9, OFF
Accuracy: 48.56, Detection Accuracy: 66.83, Classification Accuracy: 71.15, Event Type Accuracy: 100.00
