Evaluate score: [1.4088113124553974, 0.8028846383094788]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
4439, 15, ON, 5551, 15, ON
5970, 10, OFF, 6573, 15, OFF
5544, 15, ON, 5457, 15, ON
6182, 15, OFF, 6942, 15, OFF
5335, 16, ON, 5384, 16, ON
6425, 16, OFF, 6429, 16, OFF
5207, 13, ON, 5388, 16, ON
6373, 16, OFF, 6369, 16, OFF
5317, 0, ON, 5552, 16, ON
6474, 16, OFF, 6645, 16, OFF
5486, 17, ON, 5591, 16, ON
6263, 16, OFF, 6708, 16, OFF
4892, 25, ON, 5367, 17, ON
6333, 21, OFF, 6377, 17, OFF
5977, 16, ON, 5425, 17, ON
6304, 0, OFF, 6415, 17, OFF
5911, 17, ON, 5581, 17, ON
5886, 21, OFF, 6626, 17, OFF
5465, 16, ON, 5424, 17, ON
6260, 16, OFF, 6431, 17, OFF
5504, 0, ON, 5495, 18, ON
6736, 0, OFF, 6519, 18, OFF
5447, 0, ON, 5468, 18, ON
6144, 0, OFF, 6377, 18, OFF
5390, 0, ON, 5474, 18, ON
6796, 0, OFF, 6431, 18, OFF
5514, 18, ON, 5665, 18, ON
6507, 8, OFF, 6663, 18, OFF
4013, 17, ON, 5609, 19, ON
7005, 19, OFF, 6545, 19, OFF
2771, 17, ON, 5628, 19, ON
7134, 19, OFF, 6531, 19, OFF
4282, 19, ON, 5517, 19, ON
5957, 19, OFF, 6527, 19, OFF
3438, 17, ON, 5664, 19, ON
6246, 19, OFF, 6740, 19, OFF
6649, 18, ON, 5602, 2, ON
6449, 2, OFF, 6600, 2, OFF
6136, 13, ON, 5416, 2, ON
6465, 2, OFF, 6395, 2, OFF
6094, 21, ON, 5513, 2, ON
6451, 2, OFF, 6466, 2, OFF
5641, 8, ON, 5490, 2, ON
6444, 2, OFF, 6440, 2, OFF
5663, 20, ON, 5446, 20, ON
6295, 20, OFF, 6399, 20, OFF
5303, 12, ON, 5517, 20, ON
6424, 20, OFF, 6409, 20, OFF
5677, 20, ON, 5490, 20, ON
6291, 20, OFF, 6473, 20, OFF
5167, 22, ON, 5417, 20, ON
6098, 20, OFF, 6280, 20, OFF
5852, 17, ON, 5528, 21, ON
6213, 16, OFF, 6550, 21, OFF
5922, 16, ON, 5404, 21, ON
6258, 16, OFF, 6376, 21, OFF
5648, 16, ON, 5459, 21, ON
6216, 16, OFF, 6426, 21, OFF
5579, 16, ON, 5433, 21, ON
6240, 21, OFF, 6659, 21, OFF
4338, 22, ON, 5400, 22, ON
6591, 22, OFF, 6353, 22, OFF
5229, 22, ON, 5401, 22, ON
6491, 8, OFF, 6290, 22, OFF
5582, 22, ON, 5519, 22, ON
6642, 22, OFF, 6511, 22, OFF
3907, 20, ON, 5445, 22, ON
5903, 22, OFF, 6334, 22, OFF
5217, 23, ON, 5564, 23, ON
6739, 23, OFF, 6451, 23, OFF
5190, 0, ON, 5453, 23, ON
6323, 23, OFF, 6361, 23, OFF
6173, 23, ON, 5524, 23, ON
6171, 23, OFF, 6409, 23, OFF
5761, 23, ON, 5546, 23, ON
7216, 24, OFF, 6553, 23, OFF
5138, 14, ON, 5441, 24, ON
6311, 24, OFF, 6384, 24, OFF
5046, 24, ON, 5631, 24, ON
6340, 24, OFF, 6601, 24, OFF
5342, 14, ON, 5474, 24, ON
5857, 24, OFF, 6504, 24, OFF
5590, 23, ON, 5552, 24, ON
6669, 24, OFF, 7026, 24, OFF
5551, 25, ON, 5521, 25, ON
6287, 25, OFF, 6433, 25, OFF
5313, 17, ON, 5479, 25, ON
6251, 25, OFF, 6539, 25, OFF
5574, 19, ON, 5398, 25, ON
6445, 16, OFF, 6347, 25, OFF
5560, 17, ON, 5479, 25, ON
6225, 25, OFF, 6452, 25, OFF
5906, 0, ON, 5412, 3, ON
6147, 0, OFF, 6334, 3, OFF
5388, 3, ON, 5536, 3, ON
6409, 0, OFF, 6800, 3, OFF
5440, 0, ON, 5403, 3, ON
6312, 0, OFF, 6246, 3, OFF
4803, 18, ON, 5625, 3, ON
6452, 8, OFF, 6550, 3, OFF
5281, 4, ON, 5382, 4, ON
6459, 4, OFF, 6358, 4, OFF
5213, 4, ON, 5475, 4, ON
6507, 4, OFF, 6516, 4, OFF
5337, 4, ON, 5427, 4, ON
6426, 10, OFF, 6478, 4, OFF
5301, 4, ON, 5489, 4, ON
6370, 10, OFF, 6562, 4, OFF
5264, 5, ON, 5553, 5, ON
6056, 5, OFF, 6583, 5, OFF
5278, 0, ON, 5422, 5, ON
6028, 5, OFF, 6452, 5, OFF
5477, 5, ON, 5539, 5, ON
6174, 5, OFF, 6581, 5, OFF
5227, 5, ON, 5658, 5, ON
6081, 5, OFF, 6683, 5, OFF
5188, 18, ON, 5601, 6, ON
6309, 8, OFF, 6475, 6, OFF
5396, 12, ON, 5529, 6, ON
6257, 0, OFF, 6502, 6, OFF
5640, 8, ON, 5486, 6, ON
6062, 12, OFF, 6305, 6, OFF
5468, 18, ON, 5508, 6, ON
6208, 0, OFF, 6702, 6, OFF
5313, 0, ON, 5376, 7, ON
6250, 0, OFF, 6311, 7, OFF
5327, 0, ON, 5484, 7, ON
6662, 10, OFF, 6411, 7, OFF
5428, 0, ON, 5555, 7, ON
6614, 4, OFF, 6744, 7, OFF
5277, 0, ON, 5452, 7, ON
6602, 0, OFF, 6433, 7, OFF
5488, 0, ON, 5566, 8, ON
6237, 8, OFF, 6544, 8, OFF
5583, 8, ON, 5498, 8, ON
6445, 1, OFF, 6352, 8, OFF
5081, 18, ON, 5643, 8, ON
6510, 8, OFF, 6548, 8, OFF
5435, 21, ON, 5557, 8, ON
6331, 8, OFF, 6508, 8, OFF
4580, 0, ON, 5539, 9, ON
6591, 12, OFF, 6542, 9, OFF
6942, 9, ON, 5453, 9, ON
6286, 0, OFF, 6348, 9, OFF
6070, 9, ON, 5446, 9, ON
6727, 0, OFF, 6475, 9, OFF
3937, 18, ON, 5654, 9, ON
6375, 12, OFF, 6642, 9, OFF
Accuracy: 32.69, Detection Accuracy: 62.02, Classification Accuracy: 54.81, Event Type Accuracy: 100.00
