Evaluate score: [0.7526502976050744, 0.7259615659713745]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
6916, 12, OFF, 6475, 6, OFF
5433, 12, ON, 5529, 6, ON
6841, 12, OFF, 6502, 6, OFF
5971, 8, ON, 5486, 6, ON
6734, 8, OFF, 6305, 6, OFF
5824, 8, ON, 5508, 6, ON
6820, 12, OFF, 6702, 6, OFF
5559, 0, ON, 5376, 7, ON
6963, 0, OFF, 6311, 7, OFF
5610, 0, ON, 5484, 7, ON
6970, 0, OFF, 6411, 7, OFF
5683, 0, ON, 5555, 7, ON
6982, 0, OFF, 6744, 7, OFF
5570, 0, ON, 5452, 7, ON
6910, 0, OFF, 6433, 7, OFF
5376, 0, ON, 5566, 8, ON
6856, 8, OFF, 6544, 8, OFF
5923, 8, ON, 5498, 8, ON
6797, 0, OFF, 6352, 8, OFF
5852, 0, ON, 5643, 8, ON
6866, 8, OFF, 6548, 8, OFF
5759, 0, ON, 5557, 8, ON
6875, 8, OFF, 6508, 8, OFF
5314, 0, ON, 5539, 9, ON
7152, 12, OFF, 6542, 9, OFF
7351, 9, ON, 5453, 9, ON
6939, 12, OFF, 6348, 9, OFF
6498, 9, ON, 5446, 9, ON
7060, 12, OFF, 6475, 9, OFF
5078, 18, ON, 5654, 9, ON
6845, 12, OFF, 6642, 9, OFF
Accuracy: 23.56, Detection Accuracy: 40.87, Classification Accuracy: 54.33, Event Type Accuracy: 100.00
