Evaluate score: [2.3034328313974233, 0.0034983910154551268, 4.389159585116431e-05, 2.447553873062134, 0.0, 1.0, 0.6778846383094788]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
6301, 20, OFF, 6473, 20, OFF
4443, 10, ON, 5417, 20, ON
6785, 20, OFF, 6280, 20, OFF
5757, 17, ON, 5528, 21, ON
6552, 16, OFF, 6550, 21, OFF
5123, 16, ON, 5404, 21, ON
6540, 16, OFF, 6376, 21, OFF
5810, 16, ON, 5459, 21, ON
6496, 16, OFF, 6426, 21, OFF
5639, 16, ON, 5433, 21, ON
5582, 21, OFF, 6659, 21, OFF
5462, 15, ON, 5400, 22, ON
6604, 22, OFF, 6353, 22, OFF
3746, 15, ON, 5401, 22, ON
7064, 22, OFF, 6290, 22, OFF
5312, 22, ON, 5519, 22, ON
7099, 20, OFF, 6511, 22, OFF
3372, 15, ON, 5445, 22, ON
6437, 22, OFF, 6334, 22, OFF
5003, 23, ON, 5564, 23, ON
4923, 23, OFF, 6451, 23, OFF
6319, 23, ON, 5453, 23, ON
7238, 23, OFF, 6361, 23, OFF
6079, 23, ON, 5524, 23, ON
6495, 23, OFF, 6409, 23, OFF
6435, 23, ON, 5546, 23, ON
4918, 24, OFF, 6553, 23, OFF
4859, 23, ON, 5441, 24, ON
6033, 24, OFF, 6384, 24, OFF
5735, 24, ON, 5631, 24, ON
6515, 24, OFF, 6601, 24, OFF
4459, 23, ON, 5474, 24, ON
5916, 24, OFF, 6504, 24, OFF
5728, 23, ON, 5552, 24, ON
3691, 24, OFF, 7026, 24, OFF
6077, 25, ON, 5521, 25, ON
6458, 25, OFF, 6433, 25, OFF
6809, 19, ON, 5479, 25, ON
5553, 25, OFF, 6539, 25, OFF
4179, 25, ON, 5398, 25, ON
6765, 16, OFF, 6347, 25, OFF
5349, 16, ON, 5479, 25, ON
6712, 25, OFF, 6452, 25, OFF
4258, 6, ON, 5412, 3, ON
6312, 6, OFF, 6334, 3, OFF
5253, 3, ON, 5536, 3, ON
6591, 3, OFF, 6800, 3, OFF
4199, 6, ON, 5403, 3, ON
6154, 6, OFF, 6246, 3, OFF
4709, 5, ON, 5625, 3, ON
6480, 12, OFF, 6550, 3, OFF
5460, 4, ON, 5382, 4, ON
6028, 4, OFF, 6358, 4, OFF
5035, 4, ON, 5475, 4, ON
6248, 4, OFF, 6516, 4, OFF
5359, 4, ON, 5427, 4, ON
6465, 12, OFF, 6478, 4, OFF
5128, 4, ON, 5489, 4, ON
6358, 10, OFF, 6562, 4, OFF
6215, 5, ON, 5553, 5, ON
6224, 5, OFF, 6583, 5, OFF
6536, 3, ON, 5422, 5, ON
6107, 5, OFF, 6452, 5, OFF
6195, 5, ON, 5539, 5, ON
6201, 5, OFF, 6581, 5, OFF
7071, 5, ON, 5658, 5, ON
6158, 5, OFF, 6683, 5, OFF
4369, 18, ON, 5601, 6, ON
6387, 12, OFF, 6475, 6, OFF
5329, 6, ON, 5529, 6, ON
6211, 6, OFF, 6502, 6, OFF
5587, 6, ON, 5486, 6, ON
6349, 12, OFF, 6305, 6, OFF
5559, 6, ON, 5508, 6, ON
6064, 6, OFF, 6702, 6, OFF
5395, 7, ON, 5376, 7, ON
6278, 7, OFF, 6311, 7, OFF
5334, 7, ON, 5484, 7, ON
6166, 7, OFF, 6411, 7, OFF
5077, 7, ON, 5555, 7, ON
6096, 7, OFF, 6744, 7, OFF
5340, 7, ON, 5452, 7, ON
6301, 7, OFF, 6433, 7, OFF
5461, 0, ON, 5566, 8, ON
6357, 8, OFF, 6544, 8, OFF
5309, 8, ON, 5498, 8, ON
6525, 6, OFF, 6352, 8, OFF
5689, 18, ON, 5643, 8, ON
6256, 8, OFF, 6548, 8, OFF
5461, 0, ON, 5557, 8, ON
6603, 8, OFF, 6508, 8, OFF
4997, 9, ON, 5539, 9, ON
6307, 9, OFF, 6542, 9, OFF
5896, 12, ON, 5453, 9, ON
6978, 9, OFF, 6348, 9, OFF
5784, 12, ON, 5446, 9, ON
6813, 9, OFF, 6475, 9, OFF
8791, 18, ON, 5654, 9, ON
7043, 9, OFF, 6642, 9, OFF
Accuracy: 33.65, Detection Accuracy: 49.52, Classification Accuracy: 67.79, Event Type Accuracy: 100.00
