Evaluate score: [0.8597740622667166, 0.002765980316326022, 9.147143282461911e-05, 0.8766618967056274, 0.0, 1.0, 0.7980769276618958]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5870, 24, ON, 5474, 24, ON
7088, 24, OFF, 6504, 24, OFF
5376, 24, ON, 5552, 24, ON
6513, 24, OFF, 7026, 24, OFF
5470, 25, ON, 5521, 25, ON
6209, 25, OFF, 6433, 25, OFF
5547, 17, ON, 5479, 25, ON
8465, 17, OFF, 6539, 25, OFF
5594, 25, ON, 5398, 25, ON
5997, 25, OFF, 6347, 25, OFF
5674, 25, ON, 5479, 25, ON
6402, 25, OFF, 6452, 25, OFF
4972, 3, ON, 5412, 3, ON
6326, 6, OFF, 6334, 3, OFF
5396, 3, ON, 5536, 3, ON
6473, 6, OFF, 6800, 3, OFF
4971, 6, ON, 5403, 3, ON
6414, 3, OFF, 6246, 3, OFF
5517, 6, ON, 5625, 3, ON
6607, 6, OFF, 6550, 3, OFF
5350, 4, ON, 5382, 4, ON
6587, 4, OFF, 6358, 4, OFF
5385, 4, ON, 5475, 4, ON
6554, 4, OFF, 6516, 4, OFF
5378, 4, ON, 5427, 4, ON
6601, 4, OFF, 6478, 4, OFF
5515, 4, ON, 5489, 4, ON
6595, 4, OFF, 6562, 4, OFF
5306, 5, ON, 5553, 5, ON
5923, 5, OFF, 6583, 5, OFF
5452, 5, ON, 5422, 5, ON
5925, 5, OFF, 6452, 5, OFF
5688, 5, ON, 5539, 5, ON
5967, 5, OFF, 6581, 5, OFF
5903, 5, ON, 5658, 5, ON
6003, 5, OFF, 6683, 5, OFF
5227, 6, ON, 5601, 6, ON
6509, 6, OFF, 6475, 6, OFF
5597, 6, ON, 5529, 6, ON
6463, 6, OFF, 6502, 6, OFF
5487, 6, ON, 5486, 6, ON
6323, 6, OFF, 6305, 6, OFF
5553, 6, ON, 5508, 6, ON
6417, 6, OFF, 6702, 6, OFF
5644, 7, ON, 5376, 7, ON
6213, 7, OFF, 6311, 7, OFF
5755, 7, ON, 5484, 7, ON
6196, 7, OFF, 6411, 7, OFF
5825, 7, ON, 5555, 7, ON
6180, 7, OFF, 6744, 7, OFF
5814, 7, ON, 5452, 7, ON
6219, 7, OFF, 6433, 7, OFF
5249, 8, ON, 5566, 8, ON
6208, 8, OFF, 6544, 8, OFF
5434, 8, ON, 5498, 8, ON
6205, 8, OFF, 6352, 8, OFF
5502, 0, ON, 5643, 8, ON
6135, 1, OFF, 6548, 8, OFF
5529, 0, ON, 5557, 8, ON
6158, 8, OFF, 6508, 8, OFF
6124, 9, ON, 5539, 9, ON
7248, 9, OFF, 6542, 9, OFF
6151, 12, ON, 5453, 9, ON
6875, 9, OFF, 6348, 9, OFF
5753, 12, ON, 5446, 9, ON
7047, 9, OFF, 6475, 9, OFF
6146, 5, ON, 5654, 9, ON
6884, 9, OFF, 6642, 9, OFF
Accuracy: 41.83, Detection Accuracy: 53.37, Classification Accuracy: 79.81, Event Type Accuracy: 100.00
