Evaluate score: [0.6692153129440087, 0.0025054835714399815, 0.0002920994011219591, 0.6874354481697083, 0.0, 1.0, 0.7788461446762085]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5257, 13, ON, 5535, 13, ON
6119, 11, OFF, 6939, 13, OFF
5226, 14, ON, 5539, 14, ON
6127, 14, OFF, 6516, 14, OFF
5260, 14, ON, 5572, 14, ON
5805, 14, OFF, 6379, 14, OFF
5498, 14, ON, 5412, 14, ON
7092, 14, OFF, 6615, 14, OFF
5575, 14, ON, 5534, 14, ON
7269, 14, OFF, 6595, 14, OFF
4816, 15, ON, 5602, 15, ON
6650, 15, OFF, 6583, 15, OFF
6722, 15, ON, 5444, 15, ON
6676, 15, OFF, 6511, 15, OFF
7663, 15, ON, 5551, 15, ON
6665, 15, OFF, 6573, 15, OFF
5080, 15, ON, 5457, 15, ON
5790, 15, OFF, 6942, 15, OFF
5080, 16, ON, 5384, 16, ON
5161, 16, OFF, 6429, 16, OFF
5507, 16, ON, 5388, 16, ON
6806, 16, OFF, 6369, 16, OFF
5593, 16, ON, 5552, 16, ON
7227, 21, OFF, 6645, 16, OFF
5398, 16, ON, 5591, 16, ON
7727, 21, OFF, 6708, 16, OFF
5338, 17, ON, 5367, 17, ON
6684, 17, OFF, 6377, 17, OFF
5513, 17, ON, 5425, 17, ON
4950, 17, OFF, 6415, 17, OFF
5468, 17, ON, 5581, 17, ON
7466, 17, OFF, 6626, 17, OFF
5389, 17, ON, 5424, 17, ON
5066, 17, OFF, 6431, 17, OFF
5823, 0, ON, 5495, 18, ON
6059, 18, OFF, 6519, 18, OFF
5814, 0, ON, 5468, 18, ON
7650, 18, OFF, 6377, 18, OFF
5842, 0, ON, 5474, 18, ON
7339, 18, OFF, 6431, 18, OFF
5809, 0, ON, 5665, 18, ON
6301, 18, OFF, 6663, 18, OFF
4186, 19, ON, 5609, 19, ON
7393, 19, OFF, 6545, 19, OFF
4927, 19, ON, 5628, 19, ON
6349, 19, OFF, 6531, 19, OFF
5528, 19, ON, 5517, 19, ON
9467, 17, OFF, 6527, 19, OFF
4914, 19, ON, 5664, 19, ON
7064, 17, OFF, 6740, 19, OFF
3128, 2, ON, 5602, 2, ON
6615, 2, OFF, 6600, 2, OFF
6258, 2, ON, 5416, 2, ON
6450, 2, OFF, 6395, 2, OFF
5786, 2, ON, 5513, 2, ON
6365, 2, OFF, 6466, 2, OFF
5730, 5, ON, 5490, 2, ON
6381, 2, OFF, 6440, 2, OFF
4771, 20, ON, 5446, 20, ON
6069, 20, OFF, 6399, 20, OFF
4948, 20, ON, 5517, 20, ON
6239, 20, OFF, 6409, 20, OFF
5406, 20, ON, 5490, 20, ON
5658, 20, OFF, 6473, 20, OFF
5468, 20, ON, 5417, 20, ON
5774, 20, OFF, 6280, 20, OFF
5559, 16, ON, 5528, 21, ON
5706, 21, OFF, 6550, 21, OFF
5636, 16, ON, 5404, 21, ON
7333, 16, OFF, 6376, 21, OFF
5673, 21, ON, 5459, 21, ON
5629, 21, OFF, 6426, 21, OFF
5928, 16, ON, 5433, 21, ON
6213, 21, OFF, 6659, 21, OFF
5421, 22, ON, 5400, 22, ON
6238, 22, OFF, 6353, 22, OFF
5359, 22, ON, 5401, 22, ON
6117, 22, OFF, 6290, 22, OFF
6729, 22, ON, 5519, 22, ON
5819, 22, OFF, 6511, 22, OFF
6650, 22, ON, 5445, 22, ON
5841, 22, OFF, 6334, 22, OFF
4627, 23, ON, 5564, 23, ON
8801, 23, OFF, 6451, 23, OFF
4935, 23, ON, 5453, 23, ON
6323, 23, OFF, 6361, 23, OFF
5744, 23, ON, 5524, 23, ON
7859, 23, OFF, 6409, 23, OFF
5451, 23, ON, 5546, 23, ON
6179, 24, OFF, 6553, 23, OFF
5294, 24, ON, 5441, 24, ON
7339, 24, OFF, 6384, 24, OFF
5921, 24, ON, 5631, 24, ON
7473, 24, OFF, 6601, 24, OFF
5225, 24, ON, 5474, 24, ON
7146, 24, OFF, 6504, 24, OFF
5513, 24, ON, 5552, 24, ON
8544, 24, OFF, 7026, 24, OFF
4784, 25, ON, 5521, 25, ON
5285, 17, OFF, 6433, 25, OFF
5585, 19, ON, 5479, 25, ON
7878, 17, OFF, 6539, 25, OFF
4983, 25, ON, 5398, 25, ON
6322, 19, OFF, 6347, 25, OFF
5166, 25, ON, 5479, 25, ON
5144, 17, OFF, 6452, 25, OFF
4611, 3, ON, 5412, 3, ON
6433, 6, OFF, 6334, 3, OFF
4956, 6, ON, 5536, 3, ON
6182, 6, OFF, 6800, 3, OFF
4987, 6, ON, 5403, 3, ON
6526, 6, OFF, 6246, 3, OFF
5935, 8, ON, 5625, 3, ON
6141, 6, OFF, 6550, 3, OFF
5105, 4, ON, 5382, 4, ON
6619, 4, OFF, 6358, 4, OFF
5408, 4, ON, 5475, 4, ON
6516, 4, OFF, 6516, 4, OFF
5363, 4, ON, 5427, 4, ON
6852, 4, OFF, 6478, 4, OFF
5582, 4, ON, 5489, 4, ON
6804, 4, OFF, 6562, 4, OFF
4975, 5, ON, 5553, 5, ON
6068, 5, OFF, 6583, 5, OFF
5007, 5, ON, 5422, 5, ON
6077, 5, OFF, 6452, 5, OFF
5461, 5, ON, 5539, 5, ON
6130, 5, OFF, 6581, 5, OFF
6718, 5, ON, 5658, 5, ON
6190, 5, OFF, 6683, 5, OFF
5797, 6, ON, 5601, 6, ON
6517, 6, OFF, 6475, 6, OFF
5374, 6, ON, 5529, 6, ON
6550, 6, OFF, 6502, 6, OFF
5539, 6, ON, 5486, 6, ON
6651, 6, OFF, 6305, 6, OFF
5927, 6, ON, 5508, 6, ON
6630, 6, OFF, 6702, 6, OFF
6032, 7, ON, 5376, 7, ON
6143, 7, OFF, 6311, 7, OFF
6137, 7, ON, 5484, 7, ON
6274, 7, OFF, 6411, 7, OFF
6286, 7, ON, 5555, 7, ON
6109, 7, OFF, 6744, 7, OFF
6217, 7, ON, 5452, 7, ON
6245, 7, OFF, 6433, 7, OFF
5360, 8, ON, 5566, 8, ON
6254, 8, OFF, 6544, 8, OFF
5549, 6, ON, 5498, 8, ON
6231, 8, OFF, 6352, 8, OFF
5926, 8, ON, 5643, 8, ON
6605, 8, OFF, 6548, 8, OFF
5894, 0, ON, 5557, 8, ON
6566, 8, OFF, 6508, 8, OFF
6101, 9, ON, 5539, 9, ON
7460, 9, OFF, 6542, 9, OFF
5963, 9, ON, 5453, 9, ON
6695, 9, OFF, 6348, 9, OFF
5464, 12, ON, 5446, 9, ON
7076, 9, OFF, 6475, 9, OFF
6272, 5, ON, 5654, 9, ON
7060, 9, OFF, 6642, 9, OFF
Accuracy: 32.21, Detection Accuracy: 40.87, Classification Accuracy: 77.88, Event Type Accuracy: 100.00
