Evaluate score: [0.4255578632538135, 0.0005243003251962364, 1.0233659395453287e-06, 0.4776735007762909, 0.0, 1.0, 0.8365384340286255]
y_sample, y_class, y_eventType, groundTruth_sample, groundTruth_class, groundTruth_eventType
5797, 21, ON, 5552, 16, ON
6501, 21, OFF, 6645, 16, OFF
5697, 16, ON, 5591, 16, ON
6511, 21, OFF, 6708, 16, OFF
5905, 17, ON, 5367, 17, ON
6724, 17, OFF, 6377, 17, OFF
5484, 17, ON, 5425, 17, ON
5980, 17, OFF, 6415, 17, OFF
5788, 17, ON, 5581, 17, ON
6568, 17, OFF, 6626, 17, OFF
5745, 17, ON, 5424, 17, ON
6359, 17, OFF, 6431, 17, OFF
5575, 18, ON, 5495, 18, ON
7267, 18, OFF, 6519, 18, OFF
5582, 18, ON, 5468, 18, ON
7123, 18, OFF, 6377, 18, OFF
5563, 18, ON, 5474, 18, ON
7553, 18, OFF, 6431, 18, OFF
5493, 18, ON, 5665, 18, ON
6703, 18, OFF, 6663, 18, OFF
5974, 17, ON, 5609, 19, ON
5981, 17, OFF, 6545, 19, OFF
6104, 17, ON, 5628, 19, ON
6642, 17, OFF, 6531, 19, OFF
5292, 17, ON, 5517, 19, ON
6900, 17, OFF, 6527, 19, OFF
5294, 17, ON, 5664, 19, ON
6271, 17, OFF, 6740, 19, OFF
5699, 2, ON, 5602, 2, ON
6332, 2, OFF, 6600, 2, OFF
5457, 2, ON, 5416, 2, ON
6347, 2, OFF, 6395, 2, OFF
4946, 2, ON, 5513, 2, ON
6301, 2, OFF, 6466, 2, OFF
5005, 2, ON, 5490, 2, ON
6343, 2, OFF, 6440, 2, OFF
5554, 20, ON, 5446, 20, ON
6550, 20, OFF, 6399, 20, OFF
5515, 20, ON, 5517, 20, ON
6501, 20, OFF, 6409, 20, OFF
5398, 20, ON, 5490, 20, ON
6474, 20, OFF, 6473, 20, OFF
5468, 20, ON, 5417, 20, ON
6339, 20, OFF, 6280, 20, OFF
5626, 16, ON, 5528, 21, ON
6604, 21, OFF, 6550, 21, OFF
5711, 21, ON, 5404, 21, ON
6781, 16, OFF, 6376, 21, OFF
5608, 21, ON, 5459, 21, ON
6629, 21, OFF, 6426, 21, OFF
5896, 21, ON, 5433, 21, ON
6591, 21, OFF, 6659, 21, OFF
5547, 22, ON, 5400, 22, ON
6333, 22, OFF, 6353, 22, OFF
5516, 22, ON, 5401, 22, ON
6276, 22, OFF, 6290, 22, OFF
4979, 22, ON, 5519, 22, ON
6664, 22, OFF, 6511, 22, OFF
5456, 22, ON, 5445, 22, ON
6626, 22, OFF, 6334, 22, OFF
5519, 23, ON, 5564, 23, ON
6628, 23, OFF, 6451, 23, OFF
5578, 23, ON, 5453, 23, ON
6364, 23, OFF, 6361, 23, OFF
5572, 23, ON, 5524, 23, ON
5931, 23, OFF, 6409, 23, OFF
5518, 23, ON, 5546, 23, ON
5923, 23, OFF, 6553, 23, OFF
5658, 24, ON, 5441, 24, ON
6165, 24, OFF, 6384, 24, OFF
5340, 24, ON, 5631, 24, ON
6477, 24, OFF, 6601, 24, OFF
5660, 24, ON, 5474, 24, ON
5943, 24, OFF, 6504, 24, OFF
5597, 24, ON, 5552, 24, ON
6287, 24, OFF, 7026, 24, OFF
5197, 25, ON, 5521, 25, ON
6825, 25, OFF, 6433, 25, OFF
5526, 25, ON, 5479, 25, ON
6778, 25, OFF, 6539, 25, OFF
5522, 25, ON, 5398, 25, ON
6794, 25, OFF, 6347, 25, OFF
6033, 25, ON, 5479, 25, ON
7042, 25, OFF, 6452, 25, OFF
5374, 6, ON, 5412, 3, ON
6251, 6, OFF, 6334, 3, OFF
5501, 6, ON, 5536, 3, ON
6315, 6, OFF, 6800, 3, OFF
5543, 6, ON, 5403, 3, ON
6200, 6, OFF, 6246, 3, OFF
5524, 6, ON, 5625, 3, ON
6356, 6, OFF, 6550, 3, OFF
5463, 4, ON, 5382, 4, ON
6218, 4, OFF, 6358, 4, OFF
5490, 4, ON, 5475, 4, ON
6398, 4, OFF, 6516, 4, OFF
5525, 4, ON, 5427, 4, ON
6174, 4, OFF, 6478, 4, OFF
5477, 4, ON, 5489, 4, ON
6354, 4, OFF, 6562, 4, OFF
5693, 5, ON, 5553, 5, ON
5958, 5, OFF, 6583, 5, OFF
5292, 5, ON, 5422, 5, ON
5915, 5, OFF, 6452, 5, OFF
5538, 5, ON, 5539, 5, ON
5941, 5, OFF, 6581, 5, OFF
5651, 5, ON, 5658, 5, ON
5959, 5, OFF, 6683, 5, OFF
5625, 5, ON, 5601, 6, ON
6256, 6, OFF, 6475, 6, OFF
5640, 6, ON, 5529, 6, ON
6251, 6, OFF, 6502, 6, OFF
5719, 6, ON, 5486, 6, ON
6236, 6, OFF, 6305, 6, OFF
5706, 6, ON, 5508, 6, ON
6382, 6, OFF, 6702, 6, OFF
5483, 7, ON, 5376, 7, ON
6315, 7, OFF, 6311, 7, OFF
5341, 7, ON, 5484, 7, ON
6369, 7, OFF, 6411, 7, OFF
5380, 7, ON, 5555, 7, ON
6421, 7, OFF, 6744, 7, OFF
5297, 7, ON, 5452, 7, ON
6332, 7, OFF, 6433, 7, OFF
5527, 8, ON, 5566, 8, ON
6180, 8, OFF, 6544, 8, OFF
5588, 8, ON, 5498, 8, ON
6181, 8, OFF, 6352, 8, OFF
5572, 8, ON, 5643, 8, ON
6091, 8, OFF, 6548, 8, OFF
5579, 8, ON, 5557, 8, ON
6126, 8, OFF, 6508, 8, OFF
5081, 12, ON, 5539, 9, ON
6237, 9, OFF, 6542, 9, OFF
4952, 12, ON, 5453, 9, ON
6277, 9, OFF, 6348, 9, OFF
5327, 12, ON, 5446, 9, ON
6200, 9, OFF, 6475, 9, OFF
5441, 12, ON, 5654, 9, ON
6239, 9, OFF, 6642, 9, OFF
Accuracy: 59.13, Detection Accuracy: 69.71, Classification Accuracy: 83.65, Event Type Accuracy: 100.00
